PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
NON WORKER AGE 65 PLUS,15,SHOP,7530
NON WORKER AGE 65 PLUS,15,MEAL,2830
NON WORKER AGE 65 PLUS,15,SOC AND REC,8930
NON WORKER AGE 65 PLUS,16,HOME,180270
NON WORKER AGE 65 PLUS,16,ESCORT,1750
NON WORKER AGE 65 PLUS,16,PERS-BUS AND MED,19330
NON WORKER AGE 65 PLUS,16,SHOP,8610
NON WORKER AGE 65 PLUS,16,MEAL,3730
NON WORKER AGE 65 PLUS,16,SOC AND REC,10010
NON WORKER AGE 65 PLUS,17,HOME,177900
NON WORKER AGE 65 PLUS,17,ESCORT,1600
NON WORKER AGE 65 PLUS,17,PERS-BUS AND MED,19820
NON WORKER AGE 65 PLUS,17,SHOP,9610
NON WORKER AGE 65 PLUS,17,MEAL,4360
NON WORKER AGE 65 PLUS,17,SOC AND REC,10620
NON WORKER AGE 65 PLUS,18,HOME,176630
NON WORKER AGE 65 PLUS,18,ESCORT,1540
NON WORKER AGE 65 PLUS,18,PERS-BUS AND MED,20070
NON WORKER AGE 65 PLUS,18,SHOP,10120
NON WORKER AGE 65 PLUS,18,MEAL,4910
NON WORKER AGE 65 PLUS,18,SOC AND REC,11500
NON WORKER AGE 65 PLUS,19,HOME,175850
NON WORKER AGE 65 PLUS,19,ESCORT,1390
NON WORKER AGE 65 PLUS,19,PERS-BUS AND MED,20560
NON WORKER AGE 65 PLUS,19,SHOP,9760
NON WORKER AGE 65 PLUS,19,MEAL,4890
NON WORKER AGE 65 PLUS,19,SOC AND REC,12200
NON WORKER AGE 65 PLUS,20,HOME,175430
NON WORKER AGE 65 PLUS,20,ESCORT,1220
NON WORKER AGE 65 PLUS,20,PERS-BUS AND MED,21120
NON WORKER AGE 65 PLUS,20,SHOP,9890
NON WORKER AGE 65 PLUS,20,MEAL,4960
NON WORKER AGE 65 PLUS,20,SOC AND REC,12470
NON WORKER AGE 65 PLUS,21,HOME,174210
NON WORKER AGE 65 PLUS,21,ESCORT,1260
NON WORKER AGE 65 PLUS,21,PERS-BUS AND MED,20710
NON WORKER AGE 65 PLUS,21,SHOP,10020
NON WORKER AGE 65 PLUS,21,MEAL,4960
NON WORKER AGE 65 PLUS,21,SOC AND REC,13120
NON WORKER AGE 65 PLUS,22,HOME,173270
NON WORKER AGE 65 PLUS,22,ESCORT,1430
NON WORKER AGE 65 PLUS,22,PERS-BUS AND MED,19730
NON WORKER AGE 65 PLUS,22,SHOP,10170
NON WORKER AGE 65 PLUS,22,MEAL,4950
NON WORKER AGE 65 PLUS,22,SOC AND REC,12880
NON WORKER AGE 65 PLUS,23,HOME,174340
NON WORKER AGE 65 PLUS,23,ESCORT,1080
NON WORKER AGE 65 PLUS,23,PERS-BUS AND MED,19350
NON WORKER AGE 65 PLUS,23,SHOP,10030
NON WORKER AGE 65 PLUS,23,MEAL,5240
NON WORKER AGE 65 PLUS,23,SOC AND REC,12970
NON WORKER AGE 65 PLUS,24,HOME,174440
NON WORKER AGE 65 PLUS,24,ESCORT,1150
NON WORKER AGE 65 PLUS,24,PERS-BUS AND MED,18810
NON WORKER AGE 65 PLUS,24,SHOP,9810
NON WORKER AGE 65 PLUS,24,MEAL,5640
NON WORKER AGE 65 PLUS,24,SOC AND REC,12680
NON WORKER AGE 65 PLUS,25,HOME,175640
NON WORKER AGE 65 PLUS,25,ESCORT,1300
NON WORKER AGE 65 PLUS,25,PERS-BUS AND MED,17640
NON WORKER AGE 65 PLUS,25,SHOP,10040
NON WORKER AGE 65 PLUS,25,MEAL,5730
NON WORKER AGE 65 PLUS,25,SOC AND REC,12570
NON WORKER AGE 65 PLUS,26,HOME,179110
NON WORKER AGE 65 PLUS,26,ESCORT,980
NON WORKER AGE 65 PLUS,26,PERS-BUS AND MED,15180
NON WORKER AGE 65 PLUS,26,SHOP,8740
NON WORKER AGE 65 PLUS,26,MEAL,4860
NON WORKER AGE 65 PLUS,26,SOC AND REC,11510
NON WORKER AGE 65 PLUS,27,HOME,184360
NON WORKER AGE 65 PLUS,27,ESCORT,640
NON WORKER AGE 65 PLUS,27,PERS-BUS AND MED,12580
NON WORKER AGE 65 PLUS,27,SHOP,7550
NON WORKER AGE 65 PLUS,27,MEAL,3690
NON WORKER AGE 65 PLUS,27,SOC AND REC,10080
NON WORKER AGE 65 PLUS,28,HOME,188320
NON WORKER AGE 65 PLUS,28,ESCORT,650
NON WORKER AGE 65 PLUS,28,PERS-BUS AND MED,11260
NON WORKER AGE 65 PLUS,28,SHOP,6720
NON WORKER AGE 65 PLUS,28,MEAL,3590
NON WORKER AGE 65 PLUS,28,SOC AND REC,9710
NON WORKER AGE 65 PLUS,29,HOME,191450
NON WORKER AGE 65 PLUS,29,ESCORT,540
NON WORKER AGE 65 PLUS,29,PERS-BUS AND MED,10060
NON WORKER AGE 65 PLUS,29,SHOP,6080
NON WORKER AGE 65 PLUS,29,MEAL,3310
NON WORKER AGE 65 PLUS,29,SOC AND REC,9360
NON WORKER AGE 65 PLUS,30,HOME,194030
NON WORKER AGE 65 PLUS,30,ESCORT,560
NON WORKER AGE 65 PLUS,30,PERS-BUS AND MED,8970
NON WORKER AGE 65 PLUS,30,SHOP,5360
NON WORKER AGE 65 PLUS,30,MEAL,3090
NON WORKER AGE 65 PLUS,30,SOC AND REC,9020
NON WORKER AGE 65 PLUS,31,HOME,196900
NON WORKER AGE 65 PLUS,31,ESCORT,460
NON WORKER AGE 65 PLUS,31,PERS-BUS AND MED,7870
NON WORKER AGE 65 PLUS,31,SHOP,4520
NON WORKER AGE 65 PLUS,31,MEAL,3100
NON WORKER AGE 65 PLUS,31,SOC AND REC,8420
NON WORKER AGE 65 PLUS,32,HOME,199000
NON WORKER AGE 65 PLUS,32,ESCORT,530
NON WORKER AGE 65 PLUS,32,PERS-BUS AND MED,7130
NON WORKER AGE 65 PLUS,32,SHOP,3920
NON WORKER AGE 65 PLUS,32,MEAL,3260
NON WORKER AGE 65 PLUS,32,SOC AND REC,8180
NON WORKER AGE 65 PLUS,33,HOME,200820
NON WORKER AGE 65 PLUS,33,ESCORT,400
NON WORKER AGE 65 PLUS,33,PERS-BUS AND MED,6580
NON WORKER AGE 65 PLUS,33,SHOP,3640
NON WORKER AGE 65 PLUS,33,MEAL,3360
NON WORKER AGE 65 PLUS,33,SOC AND REC,7780
NON WORKER AGE 65 PLUS,34,HOME,204050
NON WORKER AGE 65 PLUS,34,ESCORT,290
NON WORKER AGE 65 PLUS,34,PERS-BUS AND MED,5630
NON WORKER AGE 65 PLUS,34,SHOP,2910
NON WORKER AGE 65 PLUS,34,MEAL,3080
NON WORKER AGE 65 PLUS,34,SOC AND REC,7050
NON WORKER AGE 65 PLUS,35,HOME,206890
NON WORKER AGE 65 PLUS,35,ESCORT,210
NON WORKER AGE 65 PLUS,35,PERS-BUS AND MED,4660
NON WORKER AGE 65 PLUS,35,SHOP,2340
NON WORKER AGE 65 PLUS,35,MEAL,2420
NON WORKER AGE 65 PLUS,35,SOC AND REC,6300
NON WORKER AGE 65 PLUS,36,HOME,210060
NON WORKER AGE 65 PLUS,36,ESCORT,150
NON WORKER AGE 65 PLUS,36,PERS-BUS AND MED,3720
NON WORKER AGE 65 PLUS,36,SHOP,1620
NON WORKER AGE 65 PLUS,36,MEAL,1810
NON WORKER AGE 65 PLUS,36,SOC AND REC,5160
NON WORKER AGE 65 PLUS,37,HOME,213050
NON WORKER AGE 65 PLUS,37,ESCORT,160
NON WORKER AGE 65 PLUS,37,PERS-BUS AND MED,3440
NON WORKER AGE 65 PLUS,37,SHOP,1110
NON WORKER AGE 65 PLUS,37,MEAL,1180
NON WORKER AGE 65 PLUS,37,SOC AND REC,4310
NON WORKER AGE 65 PLUS,38,HOME,214870
NON WORKER AGE 65 PLUS,38,ESCORT,200
NON WORKER AGE 65 PLUS,38,PERS-BUS AND MED,2980
NON WORKER AGE 65 PLUS,38,SHOP,900
NON WORKER AGE 65 PLUS,38,MEAL,1020
NON WORKER AGE 65 PLUS,38,SOC AND REC,3880
NON WORKER AGE 65 PLUS,39,HOME,217380
NON WORKER AGE 65 PLUS,39,ESCORT,150
NON WORKER AGE 65 PLUS,39,PERS-BUS AND MED,2370
NON WORKER AGE 65 PLUS,39,SHOP,700
NON WORKER AGE 65 PLUS,39,MEAL,760
NON WORKER AGE 65 PLUS,39,SOC AND REC,3200
NON WORKER AGE 65 PLUS,40,HOME,219790
NON WORKER AGE 65 PLUS,40,ESCORT,80
NON WORKER AGE 65 PLUS,40,PERS-BUS AND MED,1550
NON WORKER AGE 65 PLUS,40,SHOP,540
NON WORKER AGE 65 PLUS,40,MEAL,540
NON WORKER AGE 65 PLUS,40,SOC AND REC,2410
NON WORKER AGE 65 PLUS,41,HOME,221700
NON WORKER AGE 65 PLUS,41,ESCORT,70
NON WORKER AGE 65 PLUS,41,PERS-BUS AND MED,960
NON WORKER AGE 65 PLUS,41,SHOP,360
NON WORKER AGE 65 PLUS,41,MEAL,380
NON WORKER AGE 65 PLUS,41,SOC AND REC,1640
NON WORKER AGE 65 PLUS,42,HOME,223160
NON WORKER AGE 65 PLUS,42,ESCORT,20
NON WORKER AGE 65 PLUS,42,PERS-BUS AND MED,520
NON WORKER AGE 65 PLUS,42,SHOP,250
NON WORKER AGE 65 PLUS,42,MEAL,170
NON WORKER AGE 65 PLUS,42,SOC AND REC,1070
NON WORKER AGE 65 PLUS,43,HOME,224500
NON WORKER AGE 65 PLUS,43,ESCORT,0
NON WORKER AGE 65 PLUS,43,PERS-BUS AND MED,200
NON WORKER AGE 65 PLUS,43,SHOP,70
NON WORKER AGE 65 PLUS,43,MEAL,60
NON WORKER AGE 65 PLUS,43,SOC AND REC,490
NON WORKER AGE 65 PLUS,44,HOME,225250
NON WORKER AGE 65 PLUS,44,ESCORT,0
NON WORKER AGE 65 PLUS,44,PERS-BUS AND MED,170
NON WORKER AGE 65 PLUS,44,SHOP,80
NON WORKER AGE 65 PLUS,44,MEAL,70
NON WORKER AGE 65 PLUS,44,SOC AND REC,360
NON WORKER AGE 65 PLUS,45,HOME,225450
NON WORKER AGE 65 PLUS,45,ESCORT,10
NON WORKER AGE 65 PLUS,45,PERS-BUS AND MED,110
NON WORKER AGE 65 PLUS,45,SHOP,40
NON WORKER AGE 65 PLUS,45,MEAL,40
NON WORKER AGE 65 PLUS,45,SOC AND REC,270
NON WORKER AGE 65 PLUS,46,HOME,225650
NON WORKER AGE 65 PLUS,46,ESCORT,0
NON WORKER AGE 65 PLUS,46,PERS-BUS AND MED,50
NON WORKER AGE 65 PLUS,46,SHOP,30
NON WORKER AGE 65 PLUS,46,MEAL,20
NON WORKER AGE 65 PLUS,46,SOC AND REC,220
NON WORKER AGE 65 PLUS,47,HOME,225770
NON WORKER AGE 65 PLUS,47,ESCORT,0
NON WORKER AGE 65 PLUS,47,PERS-BUS AND MED,30
NON WORKER AGE 65 PLUS,47,SHOP,10
NON WORKER AGE 65 PLUS,47,MEAL,20
NON WORKER AGE 65 PLUS,47,SOC AND REC,120
NON WORKER AGE 65 PLUS,48,HOME,225910
NON WORKER AGE 65 PLUS,48,ESCORT,0
NON WORKER AGE 65 PLUS,48,PERS-BUS AND MED,10
NON WORKER AGE 65 PLUS,48,SHOP,10
NON WORKER AGE 65 PLUS,48,MEAL,10
NON WORKER AGE 65 PLUS,48,SOC AND REC,40
NON WORKER AGE 65 PLUS,49,HOME,64900
NON WORKER AGE 65 PLUS,49,ESCORT,0
NON WORKER AGE 65 PLUS,49,PERS-BUS AND MED,0
NON WORKER AGE 65 PLUS,49,SHOP,0
NON WORKER AGE 65 PLUS,49,MEAL,0
NON WORKER AGE 65 PLUS,49,SOC AND REC,0
OTHER NON WORKING ADULT,1,HOME,355620
OTHER NON WORKING ADULT,1,ESCORT,0
OTHER NON WORKING ADULT,1,PERS-BUS AND MED,0
OTHER NON WORKING ADULT,1,SHOP,0
OTHER NON WORKING ADULT,1,MEAL,0
OTHER NON WORKING ADULT,1,SOC AND REC,0
OTHER NON WORKING ADULT,2,HOME,354600
OTHER NON WORKING ADULT,2,ESCORT,210
OTHER NON WORKING ADULT,2,PERS-BUS AND MED,210
OTHER NON WORKING ADULT,2,SHOP,100
OTHER NON WORKING ADULT,2,MEAL,80
OTHER NON WORKING ADULT,2,SOC AND REC,20
OTHER NON WORKING ADULT,3,HOME,354180
OTHER NON WORKING ADULT,3,ESCORT,330
OTHER NON WORKING ADULT,3,PERS-BUS AND MED,410
OTHER NON WORKING ADULT,3,SHOP,180
OTHER NON WORKING ADULT,3,MEAL,90
OTHER NON WORKING ADULT,3,SOC AND REC,90
OTHER NON WORKING ADULT,4,HOME,354060
OTHER NON WORKING ADULT,4,ESCORT,300
OTHER NON WORKING ADULT,4,PERS-BUS AND MED,550
OTHER NON WORKING ADULT,4,SHOP,200
OTHER NON WORKING ADULT,4,MEAL,110
OTHER NON WORKING ADULT,4,SOC AND REC,150
OTHER NON WORKING ADULT,5,HOME,353790
OTHER NON WORKING ADULT,5,ESCORT,370
OTHER NON WORKING ADULT,5,PERS-BUS AND MED,650
OTHER NON WORKING ADULT,5,SHOP,310
OTHER NON WORKING ADULT,5,MEAL,190
OTHER NON WORKING ADULT,5,SOC AND REC,150
OTHER NON WORKING ADULT,6,HOME,353520
OTHER NON WORKING ADULT,6,ESCORT,430
OTHER NON WORKING ADULT,6,PERS-BUS AND MED,640
OTHER NON WORKING ADULT,6,SHOP,310
OTHER NON WORKING ADULT,6,MEAL,190
OTHER NON WORKING ADULT,6,SOC AND REC,210
OTHER NON WORKING ADULT,7,HOME,351820
OTHER NON WORKING ADULT,7,ESCORT,520
OTHER NON WORKING ADULT,7,PERS-BUS AND MED,710
OTHER NON WORKING ADULT,7,SHOP,430
OTHER NON WORKING ADULT,7,MEAL,180
OTHER NON WORKING ADULT,7,SOC AND REC,340
OTHER NON WORKING ADULT,8,HOME,348380
OTHER NON WORKING ADULT,8,ESCORT,1350
OTHER NON WORKING ADULT,8,PERS-BUS AND MED,1960
OTHER NON WORKING ADULT,8,SHOP,850
OTHER NON WORKING ADULT,8,MEAL,450
OTHER NON WORKING ADULT,8,SOC AND REC,800
OTHER NON WORKING ADULT,9,HOME,341810
OTHER NON WORKING ADULT,9,ESCORT,2130
OTHER NON WORKING ADULT,9,PERS-BUS AND MED,2870
OTHER NON WORKING ADULT,9,SHOP,1370
OTHER NON WORKING ADULT,9,MEAL,680
OTHER NON WORKING ADULT,9,SOC AND REC,1390
OTHER NON WORKING ADULT,10,HOME,333070
OTHER NON WORKING ADULT,10,ESCORT,3650
OTHER NON WORKING ADULT,10,PERS-BUS AND MED,6000
OTHER NON WORKING ADULT,10,SHOP,2970
OTHER NON WORKING ADULT,10,MEAL,1010
OTHER NON WORKING ADULT,10,SOC AND REC,2840
OTHER NON WORKING ADULT,11,HOME,324370
OTHER NON WORKING ADULT,11,ESCORT,4200
OTHER NON WORKING ADULT,11,PERS-BUS AND MED,8290
OTHER NON WORKING ADULT,11,SHOP,4420
OTHER NON WORKING ADULT,11,MEAL,1270
OTHER NON WORKING ADULT,11,SOC AND REC,4120
OTHER NON WORKING ADULT,12,HOME,314190
OTHER NON WORKING ADULT,12,ESCORT,5670
OTHER NON WORKING ADULT,12,PERS-BUS AND MED,13300
OTHER NON WORKING ADULT,12,SHOP,7070
OTHER NON WORKING ADULT,12,MEAL,2030
OTHER NON WORKING ADULT,12,SOC AND REC,6250
OTHER NON WORKING ADULT,13,HOME,307840
OTHER NON WORKING ADULT,13,ESCORT,5860
OTHER NON WORKING ADULT,13,PERS-BUS AND MED,17160
OTHER NON WORKING ADULT,13,SHOP,8460
OTHER NON WORKING ADULT,13,MEAL,2580
OTHER NON WORKING ADULT,13,SOC AND REC,8430
OTHER NON WORKING ADULT,14,HOME,304480
OTHER NON WORKING ADULT,14,ESCORT,5920
OTHER NON WORKING ADULT,14,PERS-BUS AND MED,20080
OTHER NON WORKING ADULT,14,SHOP,10090
OTHER NON WORKING ADULT,14,MEAL,3510
OTHER NON WORKING ADULT,14,SOC AND REC,9750
OTHER NON WORKING ADULT,15,HOME,296720
OTHER NON WORKING ADULT,15,ESCORT,6570
OTHER NON WORKING ADULT,15,PERS-BUS AND MED,22730
OTHER NON WORKING ADULT,15,SHOP,11590
OTHER NON WORKING ADULT,15,MEAL,4040
OTHER NON WORKING ADULT,15,SOC AND REC,10780
OTHER NON WORKING ADULT,16,HOME,289360
OTHER NON WORKING ADULT,16,ESCORT,7080
OTHER NON WORKING ADULT,16,PERS-BUS AND MED,25110
OTHER NON WORKING ADULT,16,SHOP,13960
OTHER NON WORKING ADULT,16,MEAL,4780
OTHER NON WORKING ADULT,16,SOC AND REC,12390
OTHER NON WORKING ADULT,17,HOME,286630
OTHER NON WORKING ADULT,17,ESCORT,6640
OTHER NON WORKING ADULT,17,PERS-BUS AND MED,26550
OTHER NON WORKING ADULT,17,SHOP,15660
OTHER NON WORKING ADULT,17,MEAL,5830
OTHER NON WORKING ADULT,17,SOC AND REC,13630
OTHER NON WORKING ADULT,18,HOME,286290
OTHER NON WORKING ADULT,18,ESCORT,6220
OTHER NON WORKING ADULT,18,PERS-BUS AND MED,27470
OTHER NON WORKING ADULT,18,SHOP,15430
OTHER NON WORKING ADULT,18,MEAL,6020
OTHER NON WORKING ADULT,18,SOC AND REC,14550
OTHER NON WORKING ADULT,19,HOME,285780
OTHER NON WORKING ADULT,19,ESCORT,5530
OTHER NON WORKING ADULT,19,PERS-BUS AND MED,28110
OTHER NON WORKING ADULT,19,SHOP,15730
OTHER NON WORKING ADULT,19,MEAL,6760
OTHER NON WORKING ADULT,19,SOC AND REC,15530
OTHER NON WORKING ADULT,20,HOME,285010
OTHER NON WORKING ADULT,20,ESCORT,5170
OTHER NON WORKING ADULT,20,PERS-BUS AND MED,28350
OTHER NON WORKING ADULT,20,SHOP,15720
OTHER NON WORKING ADULT,20,MEAL,6760
OTHER NON WORKING ADULT,20,SOC AND REC,15980
OTHER NON WORKING ADULT,21,HOME,281740
OTHER NON WORKING ADULT,21,ESCORT,5520
OTHER NON WORKING ADULT,21,PERS-BUS AND MED,27860
OTHER NON WORKING ADULT,21,SHOP,15830
OTHER NON WORKING ADULT,21,MEAL,6650
OTHER NON WORKING ADULT,21,SOC AND REC,16710
OTHER NON WORKING ADULT,22,HOME,278940
OTHER NON WORKING ADULT,22,ESCORT,5590
OTHER NON WORKING ADULT,22,PERS-BUS AND MED,27970
OTHER NON WORKING ADULT,22,SHOP,16300
OTHER NON WORKING ADULT,22,MEAL,6840
OTHER NON WORKING ADULT,22,SOC AND REC,17390
OTHER NON WORKING ADULT,23,HOME,278800
OTHER NON WORKING ADULT,23,ESCORT,5590
OTHER NON WORKING ADULT,23,PERS-BUS AND MED,27360
OTHER NON WORKING ADULT,23,SHOP,16680
OTHER NON WORKING ADULT,23,MEAL,7170
OTHER NON WORKING ADULT,23,SOC AND REC,17150
OTHER NON WORKING ADULT,24,HOME,279680
OTHER NON WORKING ADULT,24,ESCORT,5290
OTHER NON WORKING ADULT,24,PERS-BUS AND MED,26960
OTHER NON WORKING ADULT,24,SHOP,16750
OTHER NON WORKING ADULT,24,MEAL,7570
OTHER NON WORKING ADULT,24,SOC AND REC,16920
OTHER NON WORKING ADULT,25,HOME,279840
OTHER NON WORKING ADULT,25,ESCORT,5740
OTHER NON WORKING ADULT,25,PERS-BUS AND MED,25840
OTHER NON WORKING ADULT,25,SHOP,16450
OTHER NON WORKING ADULT,25,MEAL,7720
OTHER NON WORKING ADULT,25,SOC AND REC,16850
OTHER NON WORKING ADULT,26,HOME,284210
OTHER NON WORKING ADULT,26,ESCORT,5320
OTHER NON WORKING ADULT,26,PERS-BUS AND MED,22310
OTHER NON WORKING ADULT,26,SHOP,15190
OTHER NON WORKING ADULT,26,MEAL,6630
OTHER NON WORKING ADULT,26,SOC AND REC,15640
OTHER NON WORKING ADULT,27,HOME,291300
OTHER NON WORKING ADULT,27,ESCORT,4060
OTHER NON WORKING ADULT,27,PERS-BUS AND MED,18740
OTHER NON WORKING ADULT,27,SHOP,12760
OTHER NON WORKING ADULT,27,MEAL,5820
OTHER NON WORKING ADULT,27,SOC AND REC,13800
OTHER NON WORKING ADULT,28,HOME,294750
OTHER NON WORKING ADULT,28,ESCORT,4100
OTHER NON WORKING ADULT,28,PERS-BUS AND MED,17460
OTHER NON WORKING ADULT,28,SHOP,12720
OTHER NON WORKING ADULT,28,MEAL,5900
OTHER NON WORKING ADULT,28,SOC AND REC,13180
OTHER NON WORKING ADULT,29,HOME,299700
OTHER NON WORKING ADULT,29,ESCORT,3410
OTHER NON WORKING ADULT,29,PERS-BUS AND MED,15570
OTHER NON WORKING ADULT,29,SHOP,11470
OTHER NON WORKING ADULT,29,MEAL,5680
OTHER NON WORKING ADULT,29,SOC AND REC,12460
OTHER NON WORKING ADULT,30,HOME,303730
OTHER NON WORKING ADULT,30,ESCORT,2980
OTHER NON WORKING ADULT,30,PERS-BUS AND MED,14680
OTHER NON WORKING ADULT,30,SHOP,10040
OTHER NON WORKING ADULT,30,MEAL,5310
OTHER NON WORKING ADULT,30,SOC AND REC,11990
OTHER NON WORKING ADULT,31,HOME,308230
OTHER NON WORKING ADULT,31,ESCORT,2560
OTHER NON WORKING ADULT,31,PERS-BUS AND MED,13200
OTHER NON WORKING ADULT,31,SHOP,8930
OTHER NON WORKING ADULT,31,MEAL,5220
OTHER NON WORKING ADULT,31,SOC AND REC,11520
OTHER NON WORKING ADULT,32,HOME,310560
OTHER NON WORKING ADULT,32,ESCORT,2480
OTHER NON WORKING ADULT,32,PERS-BUS AND MED,12630
OTHER NON WORKING ADULT,32,SHOP,8590
OTHER NON WORKING ADULT,32,MEAL,5340
OTHER NON WORKING ADULT,32,SOC AND REC,11890
OTHER NON WORKING ADULT,33,HOME,313450
OTHER NON WORKING ADULT,33,ESCORT,2360
OTHER NON WORKING ADULT,33,PERS-BUS AND MED,11740
OTHER NON WORKING ADULT,33,SHOP,7550
OTHER NON WORKING ADULT,33,MEAL,5440
OTHER NON WORKING ADULT,33,SOC AND REC,11670
OTHER NON WORKING ADULT,34,HOME,318660
OTHER NON WORKING ADULT,34,ESCORT,1740
OTHER NON WORKING ADULT,34,PERS-BUS AND MED,10140
OTHER NON WORKING ADULT,34,SHOP,6150
OTHER NON WORKING ADULT,34,MEAL,5070
OTHER NON WORKING ADULT,34,SOC AND REC,10480
OTHER NON WORKING ADULT,35,HOME,323980
OTHER NON WORKING ADULT,35,ESCORT,1580
OTHER NON WORKING ADULT,35,PERS-BUS AND MED,8480
OTHER NON WORKING ADULT,35,SHOP,4790
OTHER NON WORKING ADULT,35,MEAL,4360
OTHER NON WORKING ADULT,35,SOC AND REC,9100
OTHER NON WORKING ADULT,36,HOME,329050
OTHER NON WORKING ADULT,36,ESCORT,1470
OTHER NON WORKING ADULT,36,PERS-BUS AND MED,7290
OTHER NON WORKING ADULT,36,SHOP,3960
OTHER NON WORKING ADULT,36,MEAL,3270
OTHER NON WORKING ADULT,36,SOC AND REC,8240
OTHER NON WORKING ADULT,37,HOME,333280
OTHER NON WORKING ADULT,37,ESCORT,1390
OTHER NON WORKING ADULT,37,PERS-BUS AND MED,6250
OTHER NON WORKING ADULT,37,SHOP,2540
OTHER NON WORKING ADULT,37,MEAL,2350
OTHER NON WORKING ADULT,37,SOC AND REC,7080
OTHER NON WORKING ADULT,38,HOME,336750
OTHER NON WORKING ADULT,38,ESCORT,1220
OTHER NON WORKING ADULT,38,PERS-BUS AND MED,5710
OTHER NON WORKING ADULT,38,SHOP,2110
OTHER NON WORKING ADULT,38,MEAL,1880
OTHER NON WORKING ADULT,38,SOC AND REC,6350
OTHER NON WORKING ADULT,39,HOME,340590
OTHER NON WORKING ADULT,39,ESCORT,1130
OTHER NON WORKING ADULT,39,PERS-BUS AND MED,5090
OTHER NON WORKING ADULT,39,SHOP,1670
OTHER NON WORKING ADULT,39,MEAL,1870
OTHER NON WORKING ADULT,39,SOC AND REC,5570
OTHER NON WORKING ADULT,40,HOME,345840
OTHER NON WORKING ADULT,40,ESCORT,500
OTHER NON WORKING ADULT,40,PERS-BUS AND MED,3650
OTHER NON WORKING ADULT,40,SHOP,1180
OTHER NON WORKING ADULT,40,MEAL,1420
OTHER NON WORKING ADULT,40,SOC AND REC,4300
OTHER NON WORKING ADULT,41,HOME,349850
OTHER NON WORKING ADULT,41,ESCORT,290
OTHER NON WORKING ADULT,41,PERS-BUS AND MED,2510
OTHER NON WORKING ADULT,41,SHOP,690
OTHER NON WORKING ADULT,41,MEAL,990
OTHER NON WORKING ADULT,41,SOC AND REC,3020
OTHER NON WORKING ADULT,42,HOME,353030
OTHER NON WORKING ADULT,42,ESCORT,220
OTHER NON WORKING ADULT,42,PERS-BUS AND MED,1440
OTHER NON WORKING ADULT,42,SHOP,460
OTHER NON WORKING ADULT,42,MEAL,500
OTHER NON WORKING ADULT,42,SOC AND REC,1880
OTHER NON WORKING ADULT,43,HOME,355780
OTHER NON WORKING ADULT,43,ESCORT,50
OTHER NON WORKING ADULT,43,PERS-BUS AND MED,700
OTHER NON WORKING ADULT,43,SHOP,260
OTHER NON WORKING ADULT,43,MEAL,270
OTHER NON WORKING ADULT,43,SOC AND REC,1010
OTHER NON WORKING ADULT,44,HOME,357250
OTHER NON WORKING ADULT,44,ESCORT,40
OTHER NON WORKING ADULT,44,PERS-BUS AND MED,440
OTHER NON WORKING ADULT,44,SHOP,160
OTHER NON WORKING ADULT,44,MEAL,210
OTHER NON WORKING ADULT,44,SOC AND REC,880
OTHER NON WORKING ADULT,45,HOME,357880
OTHER NON WORKING ADULT,45,ESCORT,30
OTHER NON WORKING ADULT,45,PERS-BUS AND MED,380
OTHER NON WORKING ADULT,45,SHOP,120
OTHER NON WORKING ADULT,45,MEAL,180
OTHER NON WORKING ADULT,45,SOC AND REC,580
OTHER NON WORKING ADULT,46,HOME,358280
OTHER NON WORKING ADULT,46,ESCORT,20
OTHER NON WORKING ADULT,46,PERS-BUS AND MED,350
OTHER NON WORKING ADULT,46,SHOP,90
OTHER NON WORKING ADULT,46,MEAL,150
OTHER NON WORKING ADULT,46,SOC AND REC,420
OTHER NON WORKING ADULT,47,HOME,358690
OTHER NON WORKING ADULT,47,ESCORT,10
OTHER NON WORKING ADULT,47,PERS-BUS AND MED,210
OTHER NON WORKING ADULT,47,SHOP,30
OTHER NON WORKING ADULT,47,MEAL,110
OTHER NON WORKING ADULT,47,SOC AND REC,270
OTHER NON WORKING ADULT,48,HOME,359080
OTHER NON WORKING ADULT,48,ESCORT,20
OTHER NON WORKING ADULT,48,PERS-BUS AND MED,100
OTHER NON WORKING ADULT,48,SHOP,20
OTHER NON WORKING ADULT,48,MEAL,40
OTHER NON WORKING ADULT,48,SOC AND REC,150
OTHER NON WORKING ADULT,49,HOME,90980
OTHER NON WORKING ADULT,49,ESCORT,0
OTHER NON WORKING ADULT,49,PERS-BUS AND MED,0
OTHER NON WORKING ADULT,49,SHOP,0
OTHER NON WORKING ADULT,49,MEAL,0
OTHER NON WORKING ADULT,49,SOC AND REC,0
PART TIME WORKER,1,HOME,112620
PART TIME WORKER,1,WORK,0
PART TIME WORKER,1,ESCORT,0
PART TIME WORKER,1,PERS-BUS AND MED,0
PART TIME WORKER,1,SHOP,0
PART TIME WORKER,1,MEAL,0
PART TIME WORKER,1,SOC AND REC,0
PART TIME WORKER,1,CHANGE MODE,0
PART TIME WORKER,2,HOME,112010
PART TIME WORKER,2,WORK,200
PART TIME WORKER,2,ESCORT,110
PART TIME WORKER,2,PERS-BUS AND MED,100
PART TIME WORKER,2,SHOP,40
PART TIME WORKER,2,MEAL,30
PART TIME WORKER,2,SOC AND REC,60
PART TIME WORKER,2,CHANGE MODE,0
