PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
FULL TIME WORKER,31,SCHOOL,2749.461166
FULL TIME WORKER,31,ESCORT,9385.049732
FULL TIME WORKER,31,PERS-BUS AND MED,22470.040689
FULL TIME WORKER,31,SHOP,14528.462155
FULL TIME WORKER,31,MEAL,19565.790388
FULL TIME WORKER,31,SOC AND REC,29381.734825
FULL TIME WORKER,31,CHANGE MODE,0.0
FULL TIME WORKER,32,HOME,517415.278718
FULL TIME WORKER,32,WORK,60630.544051
FULL TIME WORKER,32,SCHOOL,4463.74823
FULL TIME WORKER,32,ESCORT,5492.575943
FULL TIME WORKER,32,PERS-BUS AND MED,23779.383347
FULL TIME WORKER,32,SHOP,12828.122771
FULL TIME WORKER,32,MEAL,21800.070601
FULL TIME WORKER,32,SOC AND REC,38273.570686
FULL TIME WORKER,32,CHANGE MODE,0.0
FULL TIME WORKER,33,HOME,524280.49521
FULL TIME WORKER,33,WORK,50390.603503
FULL TIME WORKER,33,SCHOOL,4552.667891
FULL TIME WORKER,33,ESCORT,6117.012979
FULL TIME WORKER,33,PERS-BUS AND MED,20945.928683
FULL TIME WORKER,33,SHOP,18389.764816
FULL TIME WORKER,33,MEAL,24199.919476
FULL TIME WORKER,33,SOC AND REC,40351.816203
FULL TIME WORKER,33,CHANGE MODE,0.0
FULL TIME WORKER,34,HOME,541323.912553
FULL TIME WORKER,34,WORK,34133.490846
FULL TIME WORKER,34,SCHOOL,4555.640674
FULL TIME WORKER,34,ESCORT,5728.383041
FULL TIME WORKER,34,PERS-BUS AND MED,15558.546696
FULL TIME WORKER,34,SHOP,10496.653632
FULL TIME WORKER,34,MEAL,19404.828043
FULL TIME WORKER,34,SOC AND REC,34211.080186
FULL TIME WORKER,34,CHANGE MODE,0.0
FULL TIME WORKER,35,HOME,544418.498831
FULL TIME WORKER,35,WORK,28273.199817
FULL TIME WORKER,35,SCHOOL,4785.737593
FULL TIME WORKER,35,ESCORT,5008.004405
FULL TIME WORKER,35,PERS-BUS AND MED,10584.659066
FULL TIME WORKER,35,SHOP,9251.508129
FULL TIME WORKER,35,MEAL,15575.690892
FULL TIME WORKER,35,SOC AND REC,34280.578761
FULL TIME WORKER,35,CHANGE MODE,0.0
FULL TIME WORKER,36,HOME,553509.223536
FULL TIME WORKER,36,WORK,22402.614173
FULL TIME WORKER,36,SCHOOL,4705.300377
FULL TIME WORKER,36,ESCORT,3320.969272
FULL TIME WORKER,36,PERS-BUS AND MED,8613.550405
FULL TIME WORKER,36,SHOP,7186.099217
FULL TIME WORKER,36,MEAL,12787.074885
FULL TIME WORKER,36,SOC AND REC,27768.099331
FULL TIME WORKER,36,CHANGE MODE,0.0
FULL TIME WORKER,37,HOME,553420.109196
FULL TIME WORKER,37,WORK,20394.946626
FULL TIME WORKER,37,SCHOOL,4555.943584
FULL TIME WORKER,37,ESCORT,2018.916478
FULL TIME WORKER,37,PERS-BUS AND MED,6617.23332
FULL TIME WORKER,37,SHOP,5061.102255
FULL TIME WORKER,37,MEAL,8350.033464
FULL TIME WORKER,37,SOC AND REC,23749.725062
FULL TIME WORKER,37,CHANGE MODE,0.0
FULL TIME WORKER,38,HOME,570102.575483
FULL TIME WORKER,38,WORK,17599.838732
FULL TIME WORKER,38,SCHOOL,2747.922304
FULL TIME WORKER,38,ESCORT,2546.204172
FULL TIME WORKER,38,PERS-BUS AND MED,5213.082166
FULL TIME WORKER,38,SHOP,2252.836321
FULL TIME WORKER,38,MEAL,7352.623944
FULL TIME WORKER,38,SOC AND REC,16040.965269
FULL TIME WORKER,38,CHANGE MODE,0.0
FULL TIME WORKER,39,HOME,588327.373326
FULL TIME WORKER,39,WORK,15334.383134
FULL TIME WORKER,39,SCHOOL,980.992964
FULL TIME WORKER,39,ESCORT,1598.597381
FULL TIME WORKER,39,PERS-BUS AND MED,2283.451312
FULL TIME WORKER,39,SHOP,2249.71118
FULL TIME WORKER,39,MEAL,5967.824725
FULL TIME WORKER,39,SOC AND REC,12711.426084
FULL TIME WORKER,39,CHANGE MODE,0.0
FULL TIME WORKER,40,HOME,589256.104145
FULL TIME WORKER,40,WORK,10468.464683
FULL TIME WORKER,40,SCHOOL,808.349964
FULL TIME WORKER,40,ESCORT,1014.271795
FULL TIME WORKER,40,PERS-BUS AND MED,2199.360418
FULL TIME WORKER,40,SHOP,783.337935
FULL TIME WORKER,40,MEAL,3770.198703
FULL TIME WORKER,40,SOC AND REC,8900.744737
FULL TIME WORKER,40,CHANGE MODE,0.0
FULL TIME WORKER,41,HOME,585864.95048
FULL TIME WORKER,41,WORK,8664.727006
FULL TIME WORKER,41,SCHOOL,795.575514
FULL TIME WORKER,41,ESCORT,792.84607
FULL TIME WORKER,41,PERS-BUS AND MED,2422.333619
FULL TIME WORKER,41,SHOP,2279.008055
FULL TIME WORKER,41,MEAL,2375.135288
FULL TIME WORKER,41,SOC AND REC,5386.876692
FULL TIME WORKER,41,CHANGE MODE,0.0
FULL TIME WORKER,42,HOME,603178.382363
FULL TIME WORKER,42,WORK,6615.064202
FULL TIME WORKER,42,SCHOOL,622.932514
FULL TIME WORKER,42,ESCORT,1175.676912
FULL TIME WORKER,42,PERS-BUS AND MED,1226.543318
FULL TIME WORKER,42,SHOP,1454.237302
FULL TIME WORKER,42,MEAL,2589.77631
FULL TIME WORKER,42,SOC AND REC,4015.598755
FULL TIME WORKER,42,CHANGE MODE,0.0
FULL TIME WORKER,43,HOME,586369.241638
FULL TIME WORKER,43,WORK,6157.758741
FULL TIME WORKER,43,SCHOOL,622.932514
FULL TIME WORKER,43,ESCORT,794.539374
FULL TIME WORKER,43,PERS-BUS AND MED,1234.804535
FULL TIME WORKER,43,SHOP,365.15905
FULL TIME WORKER,43,MEAL,681.109605
FULL TIME WORKER,43,SOC AND REC,3697.719076
FULL TIME WORKER,43,CHANGE MODE,0.0
FULL TIME WORKER,44,HOME,599398.666891
FULL TIME WORKER,44,WORK,5587.584367
FULL TIME WORKER,44,SCHOOL,612.769264
FULL TIME WORKER,44,ESCORT,766.999695
FULL TIME WORKER,44,PERS-BUS AND MED,828.526663
FULL TIME WORKER,44,SHOP,249.36975
FULL TIME WORKER,44,MEAL,621.6723
FULL TIME WORKER,44,SOC AND REC,2212.288558
FULL TIME WORKER,44,CHANGE MODE,0.0
FULL TIME WORKER,45,HOME,589903.265575
FULL TIME WORKER,45,WORK,5398.323296
FULL TIME WORKER,45,SCHOOL,612.769264
FULL TIME WORKER,45,ESCORT,802.064595
FULL TIME WORKER,45,PERS-BUS AND MED,828.526663
FULL TIME WORKER,45,SHOP,270.1947
FULL TIME WORKER,45,MEAL,621.6723
FULL TIME WORKER,45,SOC AND REC,2169.065265
FULL TIME WORKER,45,CHANGE MODE,0.0
FULL TIME WORKER,46,HOME,579857.202712
FULL TIME WORKER,46,WORK,4914.969896
FULL TIME WORKER,46,SCHOOL,612.769264
FULL TIME WORKER,46,ESCORT,682.790595
FULL TIME WORKER,46,PERS-BUS AND MED,828.526663
FULL TIME WORKER,46,SHOP,270.1947
FULL TIME WORKER,46,MEAL,621.6723
FULL TIME WORKER,46,SOC AND REC,2153.824788
FULL TIME WORKER,46,CHANGE MODE,0.0
FULL TIME WORKER,47,HOME,214146.448857
FULL TIME WORKER,47,WORK,68.452035
FULL TIME WORKER,47,SCHOOL,0.0
FULL TIME WORKER,47,ESCORT,483.783
FULL TIME WORKER,47,PERS-BUS AND MED,337.242263
FULL TIME WORKER,47,SHOP,0.0
FULL TIME WORKER,47,MEAL,38.516481
FULL TIME WORKER,47,SOC AND REC,339.813045
FULL TIME WORKER,47,CHANGE MODE,0.0
FULL TIME WORKER,48,HOME,230109.438722
FULL TIME WORKER,48,WORK,0.0
FULL TIME WORKER,48,SCHOOL,0.0
FULL TIME WORKER,48,ESCORT,0.0
FULL TIME WORKER,48,PERS-BUS AND MED,0.0
FULL TIME WORKER,48,SHOP,0.0
FULL TIME WORKER,48,MEAL,0.0
FULL TIME WORKER,48,SOC AND REC,37.485375
FULL TIME WORKER,48,CHANGE MODE,0.0
FULL TIME WORKER,49,HOME,218251.579258
FULL TIME WORKER,49,WORK,0.0
FULL TIME WORKER,49,SCHOOL,0.0
FULL TIME WORKER,49,ESCORT,0.0
FULL TIME WORKER,49,PERS-BUS AND MED,0.0
FULL TIME WORKER,49,SHOP,0.0
FULL TIME WORKER,49,MEAL,0.0
FULL TIME WORKER,49,SOC AND REC,0.0
FULL TIME WORKER,49,CHANGE MODE,0.0
NON WORKER AGE 65 PLUS,1,HOME,289971.677735
NON WORKER AGE 65 PLUS,1,WORK,0.0
NON WORKER AGE 65 PLUS,1,SCHOOL,0.0
NON WORKER AGE 65 PLUS,1,ESCORT,0.0
NON WORKER AGE 65 PLUS,1,PERS-BUS AND MED,0.0
NON WORKER AGE 65 PLUS,1,SHOP,0.0
NON WORKER AGE 65 PLUS,1,MEAL,0.0
NON WORKER AGE 65 PLUS,1,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,2,HOME,291030.881032
NON WORKER AGE 65 PLUS,2,WORK,0.0
NON WORKER AGE 65 PLUS,2,SCHOOL,0.0
NON WORKER AGE 65 PLUS,2,ESCORT,0.0
NON WORKER AGE 65 PLUS,2,PERS-BUS AND MED,0.0
NON WORKER AGE 65 PLUS,2,SHOP,0.0
NON WORKER AGE 65 PLUS,2,MEAL,0.0
NON WORKER AGE 65 PLUS,2,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,3,HOME,296205.162604
NON WORKER AGE 65 PLUS,3,WORK,0.0
NON WORKER AGE 65 PLUS,3,SCHOOL,0.0
NON WORKER AGE 65 PLUS,3,ESCORT,0.0
NON WORKER AGE 65 PLUS,3,PERS-BUS AND MED,0.0
NON WORKER AGE 65 PLUS,3,SHOP,0.0
NON WORKER AGE 65 PLUS,3,MEAL,0.0
NON WORKER AGE 65 PLUS,3,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,4,HOME,304081.482033
NON WORKER AGE 65 PLUS,4,WORK,0.0
NON WORKER AGE 65 PLUS,4,SCHOOL,0.0
NON WORKER AGE 65 PLUS,4,ESCORT,0.0
NON WORKER AGE 65 PLUS,4,PERS-BUS AND MED,0.0
NON WORKER AGE 65 PLUS,4,SHOP,0.0
NON WORKER AGE 65 PLUS,4,MEAL,0.0
NON WORKER AGE 65 PLUS,4,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,5,HOME,296812.398276
NON WORKER AGE 65 PLUS,5,WORK,0.0
NON WORKER AGE 65 PLUS,5,SCHOOL,0.0
NON WORKER AGE 65 PLUS,5,ESCORT,0.0
NON WORKER AGE 65 PLUS,5,PERS-BUS AND MED,0.0
NON WORKER AGE 65 PLUS,5,SHOP,0.0
NON WORKER AGE 65 PLUS,5,MEAL,0.0
NON WORKER AGE 65 PLUS,5,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,6,HOME,291132.639458
NON WORKER AGE 65 PLUS,6,WORK,0.0
NON WORKER AGE 65 PLUS,6,SCHOOL,0.0
NON WORKER AGE 65 PLUS,6,ESCORT,25.611105
NON WORKER AGE 65 PLUS,6,PERS-BUS AND MED,27.6515
NON WORKER AGE 65 PLUS,6,SHOP,0.0
NON WORKER AGE 65 PLUS,6,MEAL,0.0
NON WORKER AGE 65 PLUS,6,SOC AND REC,435.264
NON WORKER AGE 65 PLUS,7,HOME,276408.86843
NON WORKER AGE 65 PLUS,7,WORK,0.0
NON WORKER AGE 65 PLUS,7,SCHOOL,0.0
NON WORKER AGE 65 PLUS,7,ESCORT,25.611105
NON WORKER AGE 65 PLUS,7,PERS-BUS AND MED,115.1104
NON WORKER AGE 65 PLUS,7,SHOP,248.266
NON WORKER AGE 65 PLUS,7,MEAL,0.0
NON WORKER AGE 65 PLUS,7,SOC AND REC,573.383424
NON WORKER AGE 65 PLUS,8,HOME,290920.113724
NON WORKER AGE 65 PLUS,8,WORK,0.0
NON WORKER AGE 65 PLUS,8,SCHOOL,0.0
NON WORKER AGE 65 PLUS,8,ESCORT,107.392405
NON WORKER AGE 65 PLUS,8,PERS-BUS AND MED,115.1104
NON WORKER AGE 65 PLUS,8,SHOP,248.266
NON WORKER AGE 65 PLUS,8,MEAL,295.7415
NON WORKER AGE 65 PLUS,8,SOC AND REC,1091.590674
NON WORKER AGE 65 PLUS,9,HOME,305288.391799
NON WORKER AGE 65 PLUS,9,WORK,0.0
NON WORKER AGE 65 PLUS,9,SCHOOL,0.0
NON WORKER AGE 65 PLUS,9,ESCORT,7.97835
NON WORKER AGE 65 PLUS,9,PERS-BUS AND MED,182.014709
NON WORKER AGE 65 PLUS,9,SHOP,0.0
NON WORKER AGE 65 PLUS,9,MEAL,407.82205
NON WORKER AGE 65 PLUS,9,SOC AND REC,1794.097877
NON WORKER AGE 65 PLUS,10,HOME,296785.437979
NON WORKER AGE 65 PLUS,10,WORK,0.0
NON WORKER AGE 65 PLUS,10,SCHOOL,0.0
NON WORKER AGE 65 PLUS,10,ESCORT,10.32945
NON WORKER AGE 65 PLUS,10,PERS-BUS AND MED,582.673
NON WORKER AGE 65 PLUS,10,SHOP,18.846825
NON WORKER AGE 65 PLUS,10,MEAL,995.415633
NON WORKER AGE 65 PLUS,10,SOC AND REC,2047.232081
NON WORKER AGE 65 PLUS,11,HOME,306760.173409
NON WORKER AGE 65 PLUS,11,WORK,108.164298
NON WORKER AGE 65 PLUS,11,SCHOOL,300.159
NON WORKER AGE 65 PLUS,11,ESCORT,245.748825
NON WORKER AGE 65 PLUS,11,PERS-BUS AND MED,1206.918232
NON WORKER AGE 65 PLUS,11,SHOP,96.674426
NON WORKER AGE 65 PLUS,11,MEAL,870.840858
NON WORKER AGE 65 PLUS,11,SOC AND REC,3244.69752
NON WORKER AGE 65 PLUS,12,HOME,310781.601107
NON WORKER AGE 65 PLUS,12,WORK,938.175298
NON WORKER AGE 65 PLUS,12,SCHOOL,300.159
NON WORKER AGE 65 PLUS,12,ESCORT,795.365949
NON WORKER AGE 65 PLUS,12,PERS-BUS AND MED,4883.951171
NON WORKER AGE 65 PLUS,12,SHOP,694.728491
NON WORKER AGE 65 PLUS,12,MEAL,1085.30213
NON WORKER AGE 65 PLUS,12,SOC AND REC,4335.605174
NON WORKER AGE 65 PLUS,13,HOME,320123.689158
NON WORKER AGE 65 PLUS,13,WORK,1718.025298
NON WORKER AGE 65 PLUS,13,SCHOOL,365.04875
NON WORKER AGE 65 PLUS,13,ESCORT,636.661949
NON WORKER AGE 65 PLUS,13,PERS-BUS AND MED,6914.697102
NON WORKER AGE 65 PLUS,13,SHOP,2915.4602
NON WORKER AGE 65 PLUS,13,MEAL,1497.20724
NON WORKER AGE 65 PLUS,13,SOC AND REC,5375.894112
NON WORKER AGE 65 PLUS,14,HOME,309801.246883
NON WORKER AGE 65 PLUS,14,WORK,1846.614898
NON WORKER AGE 65 PLUS,14,SCHOOL,969.842931
NON WORKER AGE 65 PLUS,14,ESCORT,691.577374
NON WORKER AGE 65 PLUS,14,PERS-BUS AND MED,10502.886658
NON WORKER AGE 65 PLUS,14,SHOP,3002.358766
NON WORKER AGE 65 PLUS,14,MEAL,4460.738754
NON WORKER AGE 65 PLUS,14,SOC AND REC,8087.526469
NON WORKER AGE 65 PLUS,15,HOME,317014.653247
NON WORKER AGE 65 PLUS,15,WORK,1846.614898
NON WORKER AGE 65 PLUS,15,SCHOOL,1067.922631
NON WORKER AGE 65 PLUS,15,ESCORT,850.133724
NON WORKER AGE 65 PLUS,15,PERS-BUS AND MED,17212.24863
NON WORKER AGE 65 PLUS,15,SHOP,7166.130425
NON WORKER AGE 65 PLUS,15,MEAL,4357.377624
NON WORKER AGE 65 PLUS,15,SOC AND REC,8762.701679
NON WORKER AGE 65 PLUS,16,HOME,311300.188498
NON WORKER AGE 65 PLUS,16,WORK,1505.521998
NON WORKER AGE 65 PLUS,16,SCHOOL,1768.682331
NON WORKER AGE 65 PLUS,16,ESCORT,814.434785
NON WORKER AGE 65 PLUS,16,PERS-BUS AND MED,23650.681257
NON WORKER AGE 65 PLUS,16,SHOP,10800.932201
NON WORKER AGE 65 PLUS,16,MEAL,2922.541806
NON WORKER AGE 65 PLUS,16,SOC AND REC,11866.730679
NON WORKER AGE 65 PLUS,17,HOME,305738.956988
NON WORKER AGE 65 PLUS,17,WORK,1327.619698
NON WORKER AGE 65 PLUS,17,SCHOOL,1856.408186
NON WORKER AGE 65 PLUS,17,ESCORT,385.55261
NON WORKER AGE 65 PLUS,17,PERS-BUS AND MED,31811.698406
NON WORKER AGE 65 PLUS,17,SHOP,12118.886723
NON WORKER AGE 65 PLUS,17,MEAL,3597.411904
NON WORKER AGE 65 PLUS,17,SOC AND REC,13184.270236
NON WORKER AGE 65 PLUS,18,HOME,311736.689823
NON WORKER AGE 65 PLUS,18,WORK,1327.619698
NON WORKER AGE 65 PLUS,18,SCHOOL,1790.805255
NON WORKER AGE 65 PLUS,18,ESCORT,462.085649
NON WORKER AGE 65 PLUS,18,PERS-BUS AND MED,23480.132074
NON WORKER AGE 65 PLUS,18,SHOP,12118.390037
NON WORKER AGE 65 PLUS,18,MEAL,2625.791769
NON WORKER AGE 65 PLUS,18,SOC AND REC,10851.801991
NON WORKER AGE 65 PLUS,19,HOME,313193.578015
NON WORKER AGE 65 PLUS,19,WORK,1332.792773
NON WORKER AGE 65 PLUS,19,SCHOOL,1198.43328
NON WORKER AGE 65 PLUS,19,ESCORT,367.541799
NON WORKER AGE 65 PLUS,19,PERS-BUS AND MED,27982.138609
NON WORKER AGE 65 PLUS,19,SHOP,9867.904452
NON WORKER AGE 65 PLUS,19,MEAL,5056.177
NON WORKER AGE 65 PLUS,19,SOC AND REC,10523.587857
NON WORKER AGE 65 PLUS,20,HOME,311942.64037
NON WORKER AGE 65 PLUS,20,WORK,1331.97905
NON WORKER AGE 65 PLUS,20,SCHOOL,563.752125
NON WORKER AGE 65 PLUS,20,ESCORT,287.232909
NON WORKER AGE 65 PLUS,20,PERS-BUS AND MED,25766.832264
NON WORKER AGE 65 PLUS,20,SHOP,6315.527431
NON WORKER AGE 65 PLUS,20,MEAL,7209.95184
NON WORKER AGE 65 PLUS,20,SOC AND REC,9212.447751
NON WORKER AGE 65 PLUS,21,HOME,306608.821182
NON WORKER AGE 65 PLUS,21,WORK,2140.94265
NON WORKER AGE 65 PLUS,21,SCHOOL,742.146
NON WORKER AGE 65 PLUS,21,ESCORT,857.353929
NON WORKER AGE 65 PLUS,21,PERS-BUS AND MED,23329.289601
NON WORKER AGE 65 PLUS,21,SHOP,6667.562503
NON WORKER AGE 65 PLUS,21,MEAL,7881.775332
NON WORKER AGE 65 PLUS,21,SOC AND REC,11060.321245
NON WORKER AGE 65 PLUS,22,HOME,305027.317841
NON WORKER AGE 65 PLUS,22,WORK,1798.30425
NON WORKER AGE 65 PLUS,22,SCHOOL,733.12521
NON WORKER AGE 65 PLUS,22,ESCORT,1303.845039
NON WORKER AGE 65 PLUS,22,PERS-BUS AND MED,23970.74563
NON WORKER AGE 65 PLUS,22,SHOP,6823.608117
NON WORKER AGE 65 PLUS,22,MEAL,7438.219259
NON WORKER AGE 65 PLUS,22,SOC AND REC,10925.63813
NON WORKER AGE 65 PLUS,23,HOME,307266.121554
NON WORKER AGE 65 PLUS,23,WORK,1702.79835
NON WORKER AGE 65 PLUS,23,SCHOOL,591.381585
NON WORKER AGE 65 PLUS,23,ESCORT,461.596977
NON WORKER AGE 65 PLUS,23,PERS-BUS AND MED,31070.24209
NON WORKER AGE 65 PLUS,23,SHOP,10361.171505
NON WORKER AGE 65 PLUS,23,MEAL,7389.630358
NON WORKER AGE 65 PLUS,23,SOC AND REC,9641.93283
NON WORKER AGE 65 PLUS,24,HOME,289050.899926
NON WORKER AGE 65 PLUS,24,WORK,1640.38015
NON WORKER AGE 65 PLUS,24,SCHOOL,458.886185
NON WORKER AGE 65 PLUS,24,ESCORT,2042.365474
NON WORKER AGE 65 PLUS,24,PERS-BUS AND MED,28275.285415
NON WORKER AGE 65 PLUS,24,SHOP,5242.644715
NON WORKER AGE 65 PLUS,24,MEAL,3155.180892
NON WORKER AGE 65 PLUS,24,SOC AND REC,10430.554868
NON WORKER AGE 65 PLUS,25,HOME,288913.198382
NON WORKER AGE 65 PLUS,25,WORK,1874.461375
NON WORKER AGE 65 PLUS,25,SCHOOL,666.511224
NON WORKER AGE 65 PLUS,25,ESCORT,2822.954565
NON WORKER AGE 65 PLUS,25,PERS-BUS AND MED,26355.606647
NON WORKER AGE 65 PLUS,25,SHOP,7993.757433
NON WORKER AGE 65 PLUS,25,MEAL,3023.804877
NON WORKER AGE 65 PLUS,25,SOC AND REC,8759.37849
NON WORKER AGE 65 PLUS,26,HOME,267545.681336
NON WORKER AGE 65 PLUS,26,WORK,1889.984
NON WORKER AGE 65 PLUS,26,SCHOOL,345.190489
NON WORKER AGE 65 PLUS,26,ESCORT,2467.940527
NON WORKER AGE 65 PLUS,26,PERS-BUS AND MED,16480.546376
NON WORKER AGE 65 PLUS,26,SHOP,4364.472348
NON WORKER AGE 65 PLUS,26,MEAL,1028.036817
NON WORKER AGE 65 PLUS,26,SOC AND REC,11811.901755
NON WORKER AGE 65 PLUS,27,HOME,265654.599771
NON WORKER AGE 65 PLUS,27,WORK,1889.984
NON WORKER AGE 65 PLUS,27,SCHOOL,514.522089
NON WORKER AGE 65 PLUS,27,ESCORT,2478.227147
NON WORKER AGE 65 PLUS,27,PERS-BUS AND MED,13187.637952
NON WORKER AGE 65 PLUS,27,SHOP,8871.768296
NON WORKER AGE 65 PLUS,27,MEAL,1142.466684
NON WORKER AGE 65 PLUS,27,SOC AND REC,13081.117445
NON WORKER AGE 65 PLUS,28,HOME,271134.259451
NON WORKER AGE 65 PLUS,28,WORK,1184.388
NON WORKER AGE 65 PLUS,28,SCHOOL,601.903637
NON WORKER AGE 65 PLUS,28,ESCORT,1078.099965
NON WORKER AGE 65 PLUS,28,PERS-BUS AND MED,7422.507437
NON WORKER AGE 65 PLUS,28,SHOP,5261.656367
NON WORKER AGE 65 PLUS,28,MEAL,3020.419009
NON WORKER AGE 65 PLUS,28,SOC AND REC,9300.910473
NON WORKER AGE 65 PLUS,29,HOME,246202.790565
NON WORKER AGE 65 PLUS,29,WORK,406.4341
NON WORKER AGE 65 PLUS,29,SCHOOL,441.666043
NON WORKER AGE 65 PLUS,29,ESCORT,986.202281
NON WORKER AGE 65 PLUS,29,PERS-BUS AND MED,7539.709697
NON WORKER AGE 65 PLUS,29,SHOP,3962.920988
NON WORKER AGE 65 PLUS,29,MEAL,4075.475674
NON WORKER AGE 65 PLUS,29,SOC AND REC,6174.643797
NON WORKER AGE 65 PLUS,30,HOME,227917.479211
NON WORKER AGE 65 PLUS,30,WORK,134.4404
NON WORKER AGE 65 PLUS,30,SCHOOL,151.335429
NON WORKER AGE 65 PLUS,30,ESCORT,1260.725815
NON WORKER AGE 65 PLUS,30,PERS-BUS AND MED,7366.770346
NON WORKER AGE 65 PLUS,30,SHOP,3206.289181
NON WORKER AGE 65 PLUS,30,MEAL,8087.833025
NON WORKER AGE 65 PLUS,30,SOC AND REC,4765.882036
NON WORKER AGE 65 PLUS,31,HOME,234367.670555
NON WORKER AGE 65 PLUS,31,WORK,113.4058
NON WORKER AGE 65 PLUS,31,SCHOOL,159.651529
NON WORKER AGE 65 PLUS,31,ESCORT,1042.718925
NON WORKER AGE 65 PLUS,31,PERS-BUS AND MED,7419.904857
NON WORKER AGE 65 PLUS,31,SHOP,2951.888865
NON WORKER AGE 65 PLUS,31,MEAL,7968.877185
NON WORKER AGE 65 PLUS,31,SOC AND REC,4080.693958
NON WORKER AGE 65 PLUS,32,HOME,237843.75463
NON WORKER AGE 65 PLUS,32,WORK,113.4058
NON WORKER AGE 65 PLUS,32,SCHOOL,309.684413
NON WORKER AGE 65 PLUS,32,ESCORT,729.355054
NON WORKER AGE 65 PLUS,32,PERS-BUS AND MED,5826.971875
NON WORKER AGE 65 PLUS,32,SHOP,2764.702612
NON WORKER AGE 65 PLUS,32,MEAL,6490.649522
NON WORKER AGE 65 PLUS,32,SOC AND REC,6477.026459
NON WORKER AGE 65 PLUS,33,HOME,228067.179356
NON WORKER AGE 65 PLUS,33,WORK,113.4058
NON WORKER AGE 65 PLUS,33,SCHOOL,408.252421
NON WORKER AGE 65 PLUS,33,ESCORT,712.682154
NON WORKER AGE 65 PLUS,33,PERS-BUS AND MED,6121.308995
NON WORKER AGE 65 PLUS,33,SHOP,2506.452478
NON WORKER AGE 65 PLUS,33,MEAL,5136.177487
NON WORKER AGE 65 PLUS,33,SOC AND REC,9129.172155
NON WORKER AGE 65 PLUS,34,HOME,213095.025475
NON WORKER AGE 65 PLUS,34,WORK,118.578875
NON WORKER AGE 65 PLUS,34,SCHOOL,637.476921
NON WORKER AGE 65 PLUS,34,ESCORT,514.532433
NON WORKER AGE 65 PLUS,34,PERS-BUS AND MED,6156.358711
NON WORKER AGE 65 PLUS,34,SHOP,2612.114839
NON WORKER AGE 65 PLUS,34,MEAL,3744.338971
NON WORKER AGE 65 PLUS,34,SOC AND REC,7567.764051
NON WORKER AGE 65 PLUS,35,HOME,222169.456369
NON WORKER AGE 65 PLUS,35,WORK,118.578875
NON WORKER AGE 65 PLUS,35,SCHOOL,476.090796
NON WORKER AGE 65 PLUS,35,ESCORT,564.254048
NON WORKER AGE 65 PLUS,35,PERS-BUS AND MED,5693.159768
NON WORKER AGE 65 PLUS,35,SHOP,2465.202801
NON WORKER AGE 65 PLUS,35,MEAL,3951.145258
NON WORKER AGE 65 PLUS,35,SOC AND REC,8182.012505
NON WORKER AGE 65 PLUS,36,HOME,210241.985389
NON WORKER AGE 65 PLUS,36,WORK,20.6957
NON WORKER AGE 65 PLUS,36,SCHOOL,519.88083
NON WORKER AGE 65 PLUS,36,ESCORT,448.757067
NON WORKER AGE 65 PLUS,36,PERS-BUS AND MED,4618.495245
NON WORKER AGE 65 PLUS,36,SHOP,970.105843
NON WORKER AGE 65 PLUS,36,MEAL,2414.844059
NON WORKER AGE 65 PLUS,36,SOC AND REC,6655.099078
NON WORKER AGE 65 PLUS,37,HOME,202067.975121
NON WORKER AGE 65 PLUS,37,WORK,20.6957
NON WORKER AGE 65 PLUS,37,SCHOOL,295.92958
NON WORKER AGE 65 PLUS,37,ESCORT,296.15775
NON WORKER AGE 65 PLUS,37,PERS-BUS AND MED,3833.536422
NON WORKER AGE 65 PLUS,37,SHOP,1322.383805
NON WORKER AGE 65 PLUS,37,MEAL,1637.646393
NON WORKER AGE 65 PLUS,37,SOC AND REC,5764.311833
NON WORKER AGE 65 PLUS,38,HOME,198684.240515
NON WORKER AGE 65 PLUS,38,WORK,20.6957
NON WORKER AGE 65 PLUS,38,SCHOOL,19.765975
NON WORKER AGE 65 PLUS,38,ESCORT,80.05125
NON WORKER AGE 65 PLUS,38,PERS-BUS AND MED,666.401372
NON WORKER AGE 65 PLUS,38,SHOP,862.690779
NON WORKER AGE 65 PLUS,38,MEAL,716.150735
NON WORKER AGE 65 PLUS,38,SOC AND REC,3895.257359
NON WORKER AGE 65 PLUS,39,HOME,190581.549707
NON WORKER AGE 65 PLUS,39,WORK,20.6957
NON WORKER AGE 65 PLUS,39,SCHOOL,19.765975
NON WORKER AGE 65 PLUS,39,ESCORT,27.6515
NON WORKER AGE 65 PLUS,39,PERS-BUS AND MED,525.995405
NON WORKER AGE 65 PLUS,39,SHOP,813.6283
NON WORKER AGE 65 PLUS,39,MEAL,639.728478
NON WORKER AGE 65 PLUS,39,SOC AND REC,3082.522307
NON WORKER AGE 65 PLUS,40,HOME,188115.469125
NON WORKER AGE 65 PLUS,40,WORK,0.0
NON WORKER AGE 65 PLUS,40,SCHOOL,0.0
NON WORKER AGE 65 PLUS,40,ESCORT,27.6515
